164.2;65
166.5;64.5
171.9;68
169;68.9
171.6;64.1
173.7;70.9
176;67.1
175.4;61.1
169.2;55.8
67.8;-2.8
166.1;47.9
167.7;46.9
172.7;49.3
166.7;38.3
167.9;49.8
176.4;36.7
178;38.7
178.5;28.7
181.5;38.9
177.4;60
71;-2.4
177.7;69.1
179.6;70.7
187.7;69
192.4;66.4
192.7;63.3
194.3;67.8
196.7;67.2
203.5;64.9
202.7;67.1
203;61.1
206;60.7
199.5;56.7
202.1;53.3
200.9;52.3
206.6;55.4
206.2;46.2
202.7;44.9
212.8;51.7
212.9;48.2
218;49.5
28.9;-16.41
212;58
207.3;34.3
205.6;31.5
204.3;24.4
208;25.3
207.2;27.4
220.5;23.2
228.8;46
232.7;38.8
236.5;40.5
25.2;-12.6
242.3;41
244.3;44.1
246.5;42.1
240;27.2
240.6;48.7
236.2;49.2
225.3;52
226.3;61.5
218.8;63.8
223.9;72.8
26.1;-5.1
226.2;81.9
228.9;85.2
221.8;86.7
215.5;87.3
216.1;84.4
208.2;78.1
202.4;70.6
198.3;77.8
196.2;75.9
193;74.4
33.15;-3.1
191.3;72.9
189.9;79.3
187.7;74.5
190.1;84.4
191.4;85.9
189.2;89.5
177.3;81.3
175.9;78.7
163.3;77.1
155.5;83.5
37.2;-5.4
156;86.1
168.8;92.6
170.7;91
166.5;93.6
161.9;97.6
167.5;100
163.2;101.7
171.8;104.1
168;103.3
149.5;85.9
40.7;-5.8
148.8;81.2
236.2;85
255.4;77.6
253.5;73
43.7;-8.9
44.2;-6.3
50.4;0.4
51;5.3
53;6.2
148.8;-55.8
61.3;7.3
64.3;12.1
61.5;13.5
57;12.8
61.2;18.6
69.2;13.3
72.2;9.3
74.1;15.6
79;16.5
151;-53.9
113.3;9.8
43.7;44.85
36.5;46.25
116.6;12.2
63.8;66.2
119.7;15.5
126.1;14.3
130.2;18.6
133.1;17.4
130.5;12
130.8;-0.4
139.4;6.5
161.7;2
150.72;-52.3
173.8;-6
167;2.8
170.54;13.411
166;15
165.4;17.3
150.3;23.5
147;19.3
148.1;26.6
152.2;-44.6
129.3;22.7
137.7;29.7
141;31.2
135.9;36.2
134;39.5
117.7;47.6
114.9;39.2
89.7;30
84;22.9
76.3;26.9
147;-40
74.1;28.9
145;41.5
113;-11.9
147.8;17
115.4;-7.1
110;-27.3
143.4;-59.6
82.5;33.2
198;74.2
71.4;31.15
66.9;34.05
67;38.4
58.5;39.8
46.45;36.3
44.8;31.35
45.3;28.5
52.25;25.15
160;-37.3
44.5;16.7
53.9;-6.8
41.7;-23.8
49.6;2.7
69.8;-10
161.7;19
159.5;19.8
249;82.8
43.05;15.75
34.8;14.5
30.15;7.45
35.25;4.1
32.6;19
206.3;69.1
153.5;85
32.3;20.7
27.25;19.5
24.4;19.25
19;18.35
240.6;45.4
